USERID|ROWNUM
1219930|111524
1220371|111525
1220395|111526
1220530|111527
1220600|111528
1220653|111529
1220677|111530
1220733|111531
1220883|111532
1220899|111533
1220952|111534
1220985|111535
1220987|111536
1221136|111537
1221203|111538
1221443|111539
1221459|111540
1221526|111541
1221533|111542
1221544|111543
1221672|111544
1221742|111545
1221898|111546
1221919|111547
1222047|111548
1222098|111549
1222196|111550
1222519|111551
1222686|111552
1222720|111553
1223011|111554
1223040|111555
1223278|111556
1223321|111557
1223492|111558
1223600|111559
1223620|111560
1223696|111561
1223704|111562
1223780|111563
1223913|111564
1224090|111565
1224101|111566
1224145|111567
1224148|111568
1224274|111569
1224374|111570
1224570|111571
1224742|111572
1224806|111573
1224970|111574
1225203|111575
1225370|111576
1225503|111577
1225509|111578
1225511|111579
1225579|111580
1225655|111581
1225656|111582
1225744|111583
1225897|111584
1225935|111585
1226231|111586
1226391|111587
1226418|111588
1226656|111589
1226804|111590
1226812|111591
1226823|111592
1227102|111593
1227285|111594
1227342|111595
1227480|111596
1227528|111597
1227599|111598
1227731|111599
1227739|111600
1227768|111601
1227822|111602
1228011|111603
1228101|111604
1228138|111605
1228469|111606
1228541|111607
1228785|111608
1229357|111609
1229398|111610
1229606|111611
1230118|111612
1230291|111613
1230311|111614
1230637|111615
1230686|111616
1230690|111617
1230698|111618
1231013|111619
1231104|111620
1231133|111621
1231279|111622
1231644|111623
1231659|111624
1231888|111625
1232089|111626
1232150|111627
1232194|111628
1232512|111629
1232552|111630
1232764|111631
1232833|111632
1233041|111633
1233109|111634
1233182|111635
1233417|111636
1233428|111637
1233507|111638
1233662|111639
1233780|111640
1233853|111641
1234125|111642
1234216|111643
1234355|111644
1234675|111645
1234761|111646
1234987|111647
1235062|111648
1235117|111649
1235183|111650
1235189|111651
1235256|111652
1235324|111653
1235325|111654
1235372|111655
1235567|111656
1235934|111657
1235979|111658
1236071|111659
1236074|111660
1236198|111661
1236793|111662
1236974|111663
1237479|111664
1237792|111665
1238366|111666
1238471|111667
1238517|111668
1238981|111669
1238995|111670
1239195|111671
1239398|111672
1239585|111673
1239894|111674
1240086|111675
1240283|111676
1240400|111677
1240442|111678
1240674|111679
1240777|111680
1240821|111681
1240911|111682
1240938|111683
1240939|111684
1241043|111685
1241065|111686
1241093|111687
1241105|111688
1241210|111689
1241255|111690
1241788|111691
1241903|111692
1242292|111693
1242320|111694
1242324|111695
1242438|111696
1242772|111697
1242801|111698
1242972|111699
1243048|111700
1243068|111701
1243175|111702
1243686|111703
1243790|111704
1243827|111705
1243984|111706
1244032|111707
1244222|111708
1244687|111709
1244817|111710
1244852|111711
1244975|111712
1245147|111713
1245500|111714
1245681|111715
1245903|111716
1246042|111717
1246271|111718
1246396|111719
1246409|111720
1246421|111721
1246730|111722
1246742|111723
1246768|111724
1247016|111725
1247154|111726
1247223|111727
1247294|111728
1247303|111729
1247347|111730
1247666|111731
1247748|111732
1247945|111733
1248010|111734
1248038|111735
1248192|111736
1248312|111737
1248321|111738
1248326|111739
1248553|111740
1248716|111741
1248883|111742
1248939|111743
1249143|111744
1249280|111745
1249281|111746
1249748|111747
1249754|111748
1250055|111749
1250058|111750
1250134|111751
1250429|111752
1250458|111753
1250485|111754
1250637|111755
1250684|111756
1250912|111757
1250954|111758
1250996|111759
1251025|111760
1251093|111761
1251199|111762
1251227|111763
1251443|111764
1251478|111765
1251519|111766
1251726|111767
1251850|111768
1251982|111769
1252090|111770
1252114|111771
1252172|111772
1252263|111773
1252662|111774
1252671|111775
1252713|111776
1252767|111777
1253024|111778
1253102|111779
1253284|111780
1253437|111781
1253471|111782
1253558|111783
1254272|111784
1254740|111785
1254919|111786
1255095|111787
1255224|111788
1255430|111789
1255454|111790
1255475|111791
1255485|111792
1255567|111793
1255694|111794
1255818|111795
1255970|111796
1255982|111797
1256037|111798
1256052|111799
1256118|111800
1256158|111801
1256500|111802
1256684|111803
1256779|111804
1256789|111805
1256913|111806
1256967|111807
1257011|111808
1257217|111809
1257469|111810
1257636|111811
1257781|111812
1257952|111813
1258002|111814
1258344|111815
1258376|111816
1258626|111817
1258751|111818
1259030|111819
1259352|111820
1259716|111821
1259821|111822
1259840|111823
1260027|111824
1260091|111825
1260254|111826
1260283|111827
1260455|111828
1260465|111829
1260561|111830
1260600|111831
1260663|111832
1260697|111833
1260721|111834
1260742|111835
1260773|111836
1260823|111837
1261627|111838
1261644|111839
1261968|111840
1262138|111841
1262467|111842
1262492|111843
1262495|111844
1262644|111845
1263530|111846
1263584|111847
1263642|111848
1263687|111849
1263759|111850
1263855|111851
1264338|111852
1264440|111853
1264456|111854
1264493|111855
1264530|111856
1264538|111857
1264885|111858
1265045|111859
1265108|111860
1265206|111861
1265543|111862
1265803|111863
984195|111864
984262|111865
984516|111866
985096|111867
985159|111868
985251|111869
985561|111870
985661|111871
985755|111872
986151|111873
986225|111874
986393|111875
986685|111876
987024|111877
987196|111878
987751|111879
988056|111880
988057|111881
988847|111882
988877|111883
988886|111884
988903|111885
989181|111886
989679|111887
989740|111888
989764|111889
989779|111890
989841|111891
990062|111892
990580|111893
991315|111894
991397|111895
991440|111896
991855|111897
991966|111898
992220|111899
992652|111900
993284|111901
993333|111902
993938|111903
994270|111904
994318|111905
994409|111906
994596|111907
994724|111908
994919|111909
995045|111910
995135|111911
995222|111912
996108|111913
996260|111914
996412|111915
997212|111916
997392|111917
997479|111918
997500|111919
997618|111920
997644|111921
998344|111922
998376|111923
998716|111924
998919|111925
999066|111926
999165|111927
999412|111928
999566|111929
999615|111930
1000252|111931
1000283|111932
1000328|111933
1000350|111934
1001078|111935
1001125|111936
1001273|111937
1001533|111938
1001705|111939
1001766|111940
1001811|111941
1001910|111942
1002037|111943
1002392|111944
1002565|111945
1002739|111946
1003669|111947
1004833|111948
1005086|111949
1005246|111950
1005457|111951
1005623|111952
1005686|111953
1005801|111954
1005933|111955
1005997|111956
1006274|111957
1006318|111958
1006671|111959
1006728|111960
1006854|111961
1007098|111962
1007208|111963
1007430|111964
1007661|111965
1007921|111966
1008330|111967
1009175|111968
1009400|111969
1009544|111970
1009755|111971
1009771|111972
1009959|111973
1010430|111974
1010473|111975
1010517|111976
1010795|111977
1010875|111978
1011026|111979
1011245|111980
1011260|111981
1011314|111982
1011655|111983
1012342|111984
1012407|111985
1012756|111986
1013442|111987
1014252|111988
1014349|111989
1014357|111990
1014431|111991
1014452|111992
1014601|111993
1015238|111994
1015504|111995
1016224|111996
1016234|111997
1016319|111998
1016469|111999
1016860|112000
1016900|112001
1016929|112002
1016998|112003
1017056|112004
1017209|112005
1017316|112006
1017328|112007
1017380|112008
1017392|112009
1017435|112010
1017456|112011
1017745|112012
1017847|112013
1017990|112014
1018251|112015
1018291|112016
1018335|112017
1018420|112018
1018607|112019
1018657|112020
1019104|112021
1019161|112022
1019166|112023
1019665|112024
1019806|112025
1019853|112026
1020155|112027
1020520|112028
1020577|112029
1020594|112030
1020649|112031
1020816|112032
1021029|112033
1021200|112034
1021225|112035
1021277|112036
1021799|112037
1022295|112038
1022351|112039
1023206|112040
1023222|112041
1023333|112042
1023670|112043
1023777|112044
1023805|112045
1023903|112046
1023912|112047
1023996|112048
1024237|112049
1024326|112050
1024512|112051
1024531|112052
1024579|112053
1024615|112054
1024908|112055
1025508|112056
1025860|112057
1026243|112058
1026488|112059
1026597|112060
1026636|112061
1027184|112062
1027556|112063
1027673|112064
1028006|112065
1028031|112066
1028273|112067
1028892|112068
1028894|112069
1028987|112070
1029029|112071
1029120|112072
1029329|112073
1029336|112074
1029493|112075
1029582|112076
1029605|112077
1029714|112078
1029835|112079
1029877|112080
1030127|112081
1030633|112082
1030878|112083
1030998|112084
1031099|112085
1031164|112086
1031216|112087
1031354|112088
1031423|112089
1031875|112090
1032191|112091
1032201|112092
1032234|112093
1032420|112094
1032792|112095
1032836|112096
1032862|112097
1033459|112098
1033503|112099
1033532|112100
1033613|112101
1033822|112102
1033858|112103
1033990|112104
1034088|112105
1034159|112106
1034212|112107
1034363|112108
1034597|112109
1034641|112110
1034785|112111
1034946|112112
1035042|112113
1035360|112114
1035434|112115
1035437|112116
1035531|112117
1035628|112118
1035685|112119
1035979|112120
1036317|112121
1036603|112122
1036895|112123
1037032|112124
1037148|112125
1037548|112126
1037679|112127
1037684|112128
1037853|112129
1037885|112130
1038171|112131
1038185|112132
1038513|112133
1038524|112134
1038694|112135
1038876|112136
1039135|112137
1039186|112138
1039389|112139
1039668|112140
1039799|112141
1039841|112142
1039938|112143
1040346|112144
1040355|112145
1040454|112146
1040612|112147
1041110|112148
1041157|112149
1041340|112150
1041594|112151
1041595|112152
1041865|112153
1041901|112154
1042010|112155
1042329|112156
1042728|112157
1043509|112158
1043808|112159
1044044|112160
1044127|112161
1044294|112162
1044299|112163
1044733|112164
1044940|112165
1045178|112166
1045207|112167
1045907|112168
1046524|112169
1046772|112170
1047032|112171
1047488|112172
1047567|112173
1047668|112174
1047975|112175
1048361|112176
1048654|112177
1048716|112178
1049217|112179
1049403|112180
1049416|112181
1049458|112182
1049480|112183
1049614|112184
1049725|112185
1049822|112186
1049875|112187
1050111|112188
1050329|112189
1050470|112190
1050497|112191
1050556|112192
1050603|112193
1050673|112194
1050955|112195
1051074|112196
1051190|112197
1051486|112198
1051489|112199
1051519|112200
1051940|112201
1051968|112202
1051981|112203
1052301|112204
1052326|112205
1052531|112206
1052608|112207
1052621|112208
1052790|112209
1052904|112210
1053391|112211
1053729|112212
1053778|112213
1053907|112214
1054523|112215
1054656|112216
1054784|112217
1054911|112218
1054957|112219
1055049|112220
1055243|112221
1055464|112222
1055517|112223
1055618|112224
1056185|112225
1056399|112226
1056918|112227
1056967|112228
1057273|112229
1057290|112230
1057331|112231
1057525|112232
1057545|112233
1057870|112234
1057991|112235
1058382|112236
1058539|112237
1058640|112238
1058878|112239
1059105|112240
1059142|112241
1059143|112242
1059161|112243
1060310|112244
1060628|112245
1061088|112246
1061213|112247
1061282|112248
1061796|112249
1062621|112250
1063296|112251
1063386|112252
1063835|112253
1064022|112254
1064033|112255
1064417|112256
1064673|112257
1064678|112258
1065236|112259
1065300|112260
1065316|112261
1065337|112262
1066555|112263
1066667|112264
1066995|112265
1067047|112266
1067454|112267
1067503|112268
1067587|112269
1067829|112270
1067834|112271
1067947|112272
1068226|112273
1068281|112274
1068301|112275
1068441|112276
1068664|112277
1068667|112278
1068790|112279
1068841|112280
1069010|112281
1069210|112282
1069257|112283
1069355|112284
1069395|112285
1069469|112286
1069544|112287
1069579|112288
1069648|112289
1069783|112290
1069812|112291
1069906|112292
1069972|112293
1070047|112294
1070067|112295
1070176|112296
1070358|112297
1070363|112298
1070374|112299
1070385|112300
1070533|112301
1070643|112302
1070910|112303
1070914|112304
1071011|112305
1071075|112306
1071199|112307
1071256|112308
1071540|112309
1071677|112310
1071708|112311
1071904|112312
1072186|112313
1072195|112314
1072309|112315
1072407|112316
1072466|112317
1072536|112318
1072657|112319
1072902|112320
1073072|112321
1073090|112322
1073102|112323
1073111|112324
1073132|112325
1073248|112326
1073591|112327
1073776|112328
1073869|112329
1073993|112330
1074001|112331
1074116|112332
1074130|112333
1074177|112334
1074246|112335
1074349|112336
1074356|112337
1074473|112338
1074484|112339
1074696|112340
1075030|112341
1075118|112342
1075256|112343
1075355|112344
1075663|112345
1075674|112346
1075967|112347
1076033|112348
1076057|112349
1076078|112350
1076183|112351
1076335|112352
1076369|112353
1076600|112354
1076650|112355
1076761|112356
1076887|112357
1077077|112358
1077090|112359
1077282|112360
1078074|112361
1078075|112362
1078181|112363
1078455|112364
1078546|112365
1078841|112366
1078852|112367
1079173|112368
1079177|112369
1079560|112370
1079754|112371
1079920|112372
1079963|112373
1080022|112374
1080212|112375
1080299|112376
1080559|112377
1080735|112378
1080874|112379
1080989|112380
1081090|112381
1081105|112382
1081193|112383
1081277|112384
1081351|112385
1081399|112386
1081596|112387
1081921|112388
1082093|112389
1082190|112390
1082273|112391
1082388|112392
1082432|112393
1082472|112394
1082556|112395
1082603|112396
1082662|112397
1082673|112398
1082788|112399
1083068|112400
1083069|112401
1083073|112402
1083137|112403
1083260|112404
1083547|112405
1083650|112406
1083724|112407
1083767|112408
1083956|112409
1084018|112410
1084178|112411
1084301|112412
1084450|112413
1084480|112414
1084519|112415
1084520|112416
1084693|112417
1084773|112418
1084854|112419
1084864|112420
1084885|112421
1085091|112422
1085504|112423
1085535|112424
1085690|112425
1085749|112426
1086064|112427
1086191|112428
1086622|112429
1086653|112430
1086691|112431
1087620|112432
1087770|112433
1087783|112434
1088021|112435
1088090|112436
1088135|112437
1088530|112438
1088571|112439
1088613|112440
1088811|112441
1088879|112442
1088889|112443
1089053|112444
1089142|112445
1089311|112446
1089327|112447
1089390|112448
1089398|112449
1090205|112450
1090241|112451
1090274|112452
1090354|112453
1090737|112454
1090986|112455
1091063|112456
1091348|112457
1091438|112458
1091527|112459
1091604|112460
1092110|112461
1092274|112462
1092290|112463
1092325|112464
1092326|112465
1092783|112466
1093412|112467
1093489|112468
1093560|112469
1093562|112470
1093665|112471
1093706|112472
1093738|112473
1093790|112474
1093836|112475
1093891|112476
1093955|112477
1094002|112478
1094122|112479
1094335|112480
1094559|112481
1094721|112482
1094809|112483
1094955|112484
1094974|112485
1094985|112486
1095134|112487
1095363|112488
1095388|112489
1095411|112490
1095875|112491
1096026|112492
1096094|112493
1096368|112494
1096399|112495
1096855|112496
1097468|112497
1097473|112498
1097569|112499
1097710|112500
1097774|112501
1097779|112502
1097811|112503
1097827|112504
1097910|112505
1098367|112506
1098406|112507
1098731|112508
1098764|112509
1098853|112510
1098863|112511
1099258|112512
1099445|112513
1099505|112514
1099795|112515
1099850|112516
1100022|112517
1100335|112518
1100391|112519
1100752|112520
1100784|112521
1101251|112522
1101270|112523
1101279|112524
